wavelength_nm,led_mw_per_nm,dichroic_t,ir_cut_t,qe_r,qe_g,qe_b
443.0621600,3.854109638,0.9668886856,0.9367593240,0.04542824400,0.1308669152,0.5300926960
443.2826000,3.912577610,0.9672546160,0.9367923900,0.04535109000,0.1312460720,0.5307760600
443.5030500,3.948003363,0.9676205630,0.9368254575,0.04527393250,0.1316252460,0.5314594550
443.7235200,4.017970331,0.9679865432,0.9368585280,0.04519676800,0.1320044544,0.5321429120
443.9440000,4.041852861,0.9683525400,0.9368916000,0.04511960000,0.1323836800,0.5328264000
444.1645000,4.042737399,0.9685326192,0.9369246750,0.04504242500,0.1327629400,0.5335099500
444.3850100,4.104743523,0.9686494013,0.9369577515,0.04496524650,0.1331422172,0.5341935310
444.6055300,4.131323895,0.9687661887,0.9369908295,0.04488806450,0.1335215116,0.5348771430
444.8260700,4.161442419,0.9688829867,0.9370239105,0.04481087550,0.1339008404,0.5355608170
445.0466200,4.227827007,0.9689635569,0.9370569930,0.04473368300,0.1342801864,0.5362445220
445.2671900,4.220750702,0.9689089438,0.9370900785,0.04465648350,0.1346595668,0.5369282890
445.4877700,4.268604216,0.9688543281,0.9371231655,0.04457928050,0.1350389644,0.5376120870
445.7083700,4.296024899,0.9687997076,0.9371562555,0.04450207050,0.1354183964,0.5382959470
445.9289800,4.335873343,0.9687450846,0.9371893470,0.04442485700,0.1357978456,0.5389798380
446.1496000,4.335873343,0.9686334016,0.9372224400,0.04434764000,0.1361773120,0.5396637600
446.3702400,4.386380471,0.9684946190,0.9372555360,0.04427041600,0.1365568128,0.5403477440
446.5908900,4.389034086,0.9683558302,0.9372886335,0.04419318850,0.1369363308,0.5410317590
446.8115600,4.408538152,0.9682170288,0.9373217340,0.04411595400,0.1373158832,0.5417158360
447.0322400,4.389918624,0.9680529739,0.9373548360,0.04403871600,0.1376954528,0.5423999440
447.2529300,4.422690762,0.9677413375,0.9373879395,0.04396147450,0.1380750396,0.5430840830
447.4736400,4.414729919,0.9674296730,0.9374210460,0.04388422600,0.1384546608,0.5437682840
447.6943600,4.376650551,0.9671179942,0.9374541540,0.04380697400,0.1388342992,0.5444525160
447.9151000,4.331494879,0.9668062873,0.9374872650,0.04372971500,0.1392139720,0.5451368100
448.1358500,4.341224798,0.9664603864,0.9375203775,0.04365245250,0.1395936620,0.5458211350
448.3566200,4.302260893,0.9660930913,0.9375534930,0.04357518300,0.1399733864,0.5465055220
448.5774000,4.350070180,0.9657257796,0.9375866100,0.04349791000,0.1403531280,0.5471899400
448.7981900,4.319951656,0.9653584513,0.9376197285,0.04342063350,0.1407328868,0.5478743890
449.0190000,4.306683584,0.9649843504,0.9376528500,0.04334335000,0.1411126800,0.5485589000
449.2398200,4.259758835,0.9645386473,0.9376859730,0.04326606300,0.1414924904,0.5492434420
449.4606500,4.276565060,0.9640929240,0.9377190975,0.04318877250,0.1418723180,0.5499280150
449.6815000,4.186253714,0.9636471604,0.9377522250,0.04311147500,0.1422521800,0.5506126500
449.9023700,4.134862047,0.9632013564,0.9377853555,0.04303417050,0.1426320764,0.5512973470
450.1232500,4.098595983,0.9627726270,0.9377926050,0.04297904750,0.1431623550,0.5516961350
450.3441400,4.104787750,0.9623574200,0.9377793516,0.04294149620,0.1438117716,0.5518684292
450.5650400,4.041012550,0.9619421943,0.9377660976,0.04290394320,0.1444612176,0.5520407312
450.7859700,4.004702258,0.9615269122,0.9377528418,0.04286638510,0.1451107518,0.5522130566
451.0069000,3.983429116,0.9611127451,0.9377395860,0.04282882700,0.1457602860,0.5523853820
451.2278500,3.962200200,0.9607331309,0.9377263290,0.04279126550,0.1464098790,0.5525577230
451.4488100,3.914390913,0.9603534995,0.9377130714,0.04275370230,0.1470595014,0.5527300718
451.6697900,3.873657931,0.9599738338,0.9376998126,0.04271613570,0.1477091826,0.5529024362
451.8907800,3.803690963,0.9595941509,0.9376865532,0.04267856740,0.1483588932,0.5530748084
452.1117800,3.770918825,0.9592572513,0.9376732932,0.04264099740,0.1490086332,0.5532471884
452.3328000,3.704490009,0.9589621454,0.9376600320,0.04260342400,0.1496584320,0.5534195840
452.5538300,3.655796184,0.9586670262,0.9376467702,0.04256584890,0.1503082602,0.5535919874
452.7748800,3.607986897,0.9583718802,0.9376335072,0.04252827040,0.1509581472,0.5537644064
452.9959400,3.607986897,0.9580767209,0.9376202436,0.04249069020,0.1516080636,0.5539368332
453.2170200,3.571676606,0.9579399161,0.9376069788,0.04245310660,0.1522580388,0.5541092756
453.4381100,3.523823092,0.9578060682,0.9375937134,0.04241552130,0.1529080434,0.5542817258
453.6592100,3.454740662,0.9576722143,0.9375804474,0.04237793430,0.1535580774,0.5544541838
453.8803200,3.400739608,0.9575383543,0.9375671808,0.04234034560,0.1542081408,0.5546266496
454.1014600,3.317504568,0.9574392668,0.9375539124,0.04230275180,0.1548582924,0.5547991388
454.3226000,3.237807680,0.9573812175,0.9375406440,0.04226515800,0.1555084440,0.5549716280
454.5437600,3.198799548,0.9573231630,0.9375273744,0.04222756080,0.1561586544,0.5551441328
454.7649300,3.159835642,0.9572651059,0.9375141042,0.04218996190,0.1568088942,0.5553166454
454.9861200,3.097873744,0.9572070435,0.9375008328,0.04215235960,0.1574591928,0.5554891736
455.2073200,3.046482078,0.9571791643,0.9374875608,0.04211475560,0.1581095208,0.5556617096
455.4285400,2.971207881,0.9571533037,0.9374742876,0.04207714820,0.1587599076,0.5558342612
455.6497600,2.937551204,0.9571274431,0.9374610144,0.04203954080,0.1594102944,0.5560068128
455.8710100,2.872051154,0.9571015789,0.9374477394,0.04200192830,0.1600607694,0.5561793878
456.0922600,2.822428564,0.9570727440,0.9374344644,0.04196431580,0.1607112444,0.5563519628
456.3135400,2.751577058,0.9570397512,0.9374211876,0.04192669820,0.1613618076,0.5565245612
456.5348200,2.734770833,0.9570067583,0.9374079108,0.04188908060,0.1620123708,0.5566971596
456.7561200,2.677187399,0.9569737625,0.9373946328,0.04185145960,0.1626629928,0.5568697736
456.9774300,2.635569879,0.9569407652,0.9373813542,0.04181383690,0.1633136442,0.5570423954
457.1987600,2.568256526,0.9568694440,0.9373680744,0.04177621080,0.1639643544,0.5572150328
457.4201000,2.556757530,0.9567937678,0.9373547940,0.04173858300,0.1646150940,0.5573876780
457.6414500,2.512486395,0.9567180882,0.9373415130,0.04170095350,0.1652658630,0.5575603310
457.8628200,2.480598795,0.9566424018,0.9373282308,0.04166332060,0.1659166908,0.5577329996
458.0842100,2.423899899,0.9565969905,0.9373149474,0.04162568430,0.1665675774,0.5579056838
458.3056000,2.393825602,0.9566009091,0.9373016640,0.04158804800,0.1672184640,0.5580783680
458.5270100,2.345972088,0.9566048281,0.9372883794,0.04155040830,0.1678694094,0.5582510678
458.7484400,2.330934939,0.9566087474,0.9372750936,0.04151276520,0.1685204136,0.5584237832
458.9698800,2.277774196,0.9566126669,0.9372618072,0.04147512040,0.1691714472,0.5585965064
459.1913300,2.256545281,0.9566446164,0.9372485202,0.04143747390,0.1698225102,0.5587692374
459.4127900,2.214927761,0.9566809801,0.9372352326,0.04139982570,0.1704736026,0.5589419762
459.6342700,2.210460843,0.9567173471,0.9372219438,0.04136217410,0.1711247538,0.5591147306
459.8557700,2.156459789,0.9567537174,0.9372086538,0.04132451910,0.1717759638,0.5592875006
460.0772800,2.113957731,0.9568356073,0.9372046368,0.04131313760,0.1726683168,0.5593961360
460.2988000,2.077647439,0.9570024562,0.9372179280,0.04135079600,0.1740107280,0.5593850600
460.5203300,2.064335140,0.9571693126,0.9372312198,0.04138845610,0.1753531998,0.5593739835
460.7418800,2.018294929,0.9573361840,0.9372445128,0.04142611960,0.1766957928,0.5593629060
460.9634500,2.020064006,0.9575030705,0.9372578070,0.04146378650,0.1780385070,0.5593518275
461.1850200,1.986407329,0.9577014845,0.9372711012,0.04150145340,0.1793812212,0.5593407490
461.4066200,1.973139257,0.9579061542,0.9372843972,0.04153912540,0.1807241172,0.5593296690
461.6282200,1.967832028,0.9581108240,0.9372976932,0.04157679740,0.1820670132,0.5593185890
461.8498400,1.978446486,0.9583155122,0.9373109904,0.04161447280,0.1834100304,0.5593075080
462.0714700,1.949212500,0.9585206671,0.9373242882,0.04165214990,0.1847531082,0.5592964265
462.2931200,1.940367118,0.9587268016,0.9373375872,0.04168983040,0.1860963072,0.5592853440
462.5147800,1.907594980,0.9589329454,0.9373508868,0.04172751260,0.1874395668,0.5592742610
462.7364500,1.889904217,0.9591390985,0.9373641870,0.04176519650,0.1887828870,0.5592631775
462.9581400,1.858016616,0.9593452702,0.9373774884,0.04180288380,0.1901263284,0.5592520930
463.1798400,1.861554769,0.9594374506,0.9373907904,0.04184057280,0.1914698304,0.5592410080
463.4015600,1.862439307,0.9595031019,0.9374040936,0.04187826520,0.1928134536,0.5592299220
463.6232900,1.856247540,0.9595687562,0.9374173974,0.04191595930,0.1941571374,0.5592188355
463.8450300,1.838512550,0.9596344134,0.9374307018,0.04195365510,0.1955008818,0.5592077485
464.0667900,1.812860943,0.9596704284,0.9374440074,0.04199135430,0.1968447474,0.5591966605
464.2885600,1.789818725,0.9596376508,0.9374573136,0.04202905520,0.1981886736,0.5591855720
464.5103500,1.772127962,0.9596048703,0.9374706210,0.04206675950,0.1995327210,0.5591744825
464.7321500,1.770314658,0.9595720882,0.9374839290,0.04210446550,0.2008768290,0.5591633925
464.9539600,1.697694076,0.9595393047,0.9374972376,0.04214217320,0.2022209976,0.5591523020
465.1757900,1.703045532,0.9592865522,0.9375105474,0.04217988430,0.2035652874,0.5591412105
465.3976300,1.676465160,0.9589761759,0.9375238578,0.04221759710,0.2049096378,0.5591301185
465.6194800,1.688848694,0.9586657855,0.9375371688,0.04225531160,0.2062540488,0.5591190260
465.8413500,1.672927008,0.9583553672,0.9375504810,0.04229302950,0.2075985810,0.5591079325
466.0632300,1.667619779,0.9580000479,0.9375637938,0.04233074910,0.2089431738,0.5590968385
466.2851300,1.655192018,0.9575320608,0.9375771078,0.04236847210,0.2102878878,0.5590857435
466.5070400,1.644577560,0.9570640526,0.9375904224,0.04240619680,0.2116326624,0.5590746480
466.7289600,1.598537349,0.9565960234,0.9376037376,0.04244392320,0.2129774976,0.5590635520
466.9509000,1.599421887,0.9561279519,0.9376170540,0.04248165300,0.2143224540,0.5590524550
467.1728500,1.571956978,0.9555859314,0.9376303710,0.04251938450,0.2156674710,0.5590413575
467.3948100,1.563996134,0.9550228855,0.9376436886,0.04255711770,0.2170125486,0.5590302595
467.6167900,1.545376606,0.9544597888,0.9376570074,0.04259485430,0.2183577474,0.5590191605
467.8387800,1.551568373,0.9538966668,0.9376703268,0.04263259260,0.2197030068,0.5590080610
468.0607900,1.556035291,0.9533576580,0.9376836474,0.04267033430,0.2210483874,0.5589969605
468.2828100,1.563111596,0.9528827128,0.9376969686,0.04270807770,0.2223938286,0.5589858595
468.5048400,1.550683835,0.9524077463,0.9377102904,0.04274582280,0.2237393304,0.5589747580
468.7268900,1.550683835,0.9519327369,0.9377236134,0.04278357130,0.2250849534,0.5589636555
468.9489500,1.515258082,0.9514577062,0.9377369370,0.04282132150,0.2264306370,0.5589525525
469.1710300,1.489606476,0.9510667794,0.9377502618,0.04285907510,0.2277764418,0.5589414485
469.3931200,1.459487952,0.9507009527,0.9377635872,0.04289683040,0.2291223072,0.5589303440
469.6152200,1.446219879,0.9503351096,0.9377769132,0.04293458740,0.2304682332,0.5589192390
469.8373300,1.439099347,0.9499692500,0.9377902398,0.04297234610,0.2318142198,0.5589081335
470.0594600,1.447988956,0.9496536785,0.9378000000,0.04302081100,0.2330544888,0.5587061604
470.2816100,1.424062199,0.9494757586,0.9378000000,0.04309856350,0.2340052908,0.5579819514
470.5037600,1.428484889,0.9492978386,0.9378000000,0.04317631600,0.2349560928,0.5572577424
470.7259400,1.405442670,0.9491198947,0.9378000000,0.04325407900,0.2359070232,0.5565334356
470.9481200,1.409025050,0.9489419507,0.9378000000,0.04333184200,0.2368579536,0.5558091288
471.1703200,1.374483835,0.9488627763,0.9378000000,0.04340961200,0.2378089696,0.5550847568
471.3925300,1.369132379,0.9488136901,0.9378000000,0.04348738550,0.2387600284,0.5543603522
471.6147600,1.344365311,0.9487645995,0.9378000000,0.04356516600,0.2397111728,0.5536358824
471.8370000,1.343480773,0.9487155067,0.9378000000,0.04364295000,0.2406623600,0.5529113800
472.0592500,1.339058082,0.9486735572,0.9378000000,0.04372073750,0.2416135900,0.5521868450
472.2815200,1.341711697,0.9486512635,0.9378000000,0.04379853200,0.2425649056,0.5514622448
472.5038000,1.347903464,0.9486289689,0.9378000000,0.04387633000,0.2435162640,0.5507376120
472.7260900,1.357633383,0.9486066732,0.9378000000,0.04395413150,0.2444676652,0.5500129466
472.9484000,1.342596235,0.9485843755,0.9378000000,0.04403194000,0.2454191520,0.5492882160
473.1707200,1.350557078,0.9484920474,0.9378000000,0.04410975200,0.2463706816,0.5485634528
473.3930500,1.350557078,0.9483785480,0.9378000000,0.04418756750,0.2473222540,0.5478386570
473.6154000,1.358517921,0.9482650383,0.9378000000,0.04426539000,0.2482739120,0.5471137960
473.8377700,1.352326154,0.9481515184,0.9378000000,0.04434321950,0.2492256556,0.5463888698
474.0601400,1.343480773,0.9480294586,0.9378000000,0.04442104900,0.2501773992,0.5456639436
474.2825300,1.342596235,0.9478843492,0.9378000000,0.04449888550,0.2511292284,0.5449389522
474.5049400,1.346134387,0.9477392266,0.9378000000,0.04457672900,0.2520811432,0.5442138956
474.7273500,1.334591164,0.9475941041,0.9378000000,0.04465457250,0.2530330580,0.5434888390
474.9497800,1.335519929,0.9474489685,0.9378000000,0.04473242300,0.2539850584,0.5427637172
475.1722300,1.323976707,0.9471044809,0.9378000000,0.04481028050,0.2549371444,0.5420385302
475.3946900,1.318669478,0.9467018506,0.9378000000,0.04488814150,0.2558892732,0.5413133106
475.6171600,1.308055020,0.9462992021,0.9378000000,0.04496600600,0.2568414448,0.5405880584
475.8396400,1.331937550,0.9458965356,0.9378000000,0.04504387400,0.2577936592,0.5398627736
476.0621400,1.323976707,0.9455297870,0.9378000000,0.04512174900,0.2587459592,0.5391374236
476.2846500,1.330168474,0.9452558105,0.9378000000,0.04519962750,0.2596983020,0.5384120410
476.5071800,1.322207630,0.9449818093,0.9378000000,0.04527751300,0.2606507304,0.5376865932
476.7297200,1.327514859,0.9447077958,0.9378000000,0.04535540200,0.2616032016,0.5369611128
476.9522700,1.322207630,0.9444337699,0.9378000000,0.04543329450,0.2625557156,0.5362355998
477.1748400,1.336404468,0.9442312640,0.9378000000,0.04551119400,0.2635083152,0.5355100216
477.3974200,1.338173544,0.9440482810,0.9378000000,0.04558909700,0.2644609576,0.5347844108
477.6200100,1.353210693,0.9438652898,0.9378000000,0.04566700350,0.2654136428,0.5340587674
477.8426200,1.347903464,0.9436822821,0.9378000000,0.04574491700,0.2663664136,0.5333330588
478.0652400,1.353210693,0.9435710171,0.9378000000,0.04582283400,0.2673192272,0.5326073176
478.2878800,1.362940612,0.9436328443,0.9378000000,0.04590075800,0.2682721264,0.5318815112
478.5105300,1.380675602,0.9436946742,0.9378000000,0.04597868550,0.2692250684,0.5311556722
478.7331900,1.386867369,0.9437565069,0.9378000000,0.04605661650,0.2701780532,0.5304298006
478.9558600,1.396597289,0.9438183423,0.9378000000,0.04613455100,0.2711310808,0.5297038964
479.1785500,1.390405522,0.9440985321,0.9378000000,0.04621249250,0.2720841940,0.5289779270
479.4012600,1.403673594,0.9444327308,0.9378000000,0.04629044100,0.2730373928,0.5282518924
479.6239700,1.404558132,0.9447669294,0.9378000000,0.04636838950,0.2739905916,0.5275258578
479.8467000,1.412563203,0.9451011580,0.9378000000,0.04644634500,0.2749438760,0.5267997580
480.0694500,1.421408584,0.9454855318,0.9377180490,0.04650972300,0.2758750220,0.5256950905
480.2922000,1.430253966,0.9459805268,0.9374552040,0.04654090800,0.2767571120,0.5237549380
480.5149700,1.433792118,0.9464755663,0.9371923354,0.04657209580,0.2776392812,0.5218146113
480.7377600,1.442637500,0.9469706503,0.9369294432,0.04660328640,0.2785215296,0.5198741104
480.9605600,1.443522038,0.9474657564,0.9366665392,0.04663447840,0.2794038176,0.5179335224
481.1833700,1.442637500,0.9480356998,0.9364036234,0.04666567180,0.2802861452,0.5159928473
481.4061900,1.433792118,0.9486217609,0.9361406958,0.04669686660,0.2811685124,0.5140520851
481.6290300,1.439099347,0.9492078747,0.9358777446,0.04672806420,0.2820509588,0.5121111487
481.8518800,1.442637500,0.9497940148,0.9356147816,0.04675926320,0.2829334448,0.5101701252
482.0747500,1.448873494,0.9503781593,0.9353517950,0.04679046500,0.2838160100,0.5082289275
482.2976300,1.457718875,0.9509582714,0.9350887966,0.04682166820,0.2846986148,0.5062876427
482.5205200,1.461257028,0.9515384095,0.9348257864,0.04685287280,0.2855812592,0.5043462708
482.7434200,1.466564257,0.9521185736,0.9345627644,0.04688407880,0.2864639432,0.5024048118
482.9663400,1.474525100,0.9526987898,0.9342997188,0.04691528760,0.2873467064,0.5004631786
483.1892800,1.477178715,0.9530503888,0.9340366496,0.04694649920,0.2882295488,0.4985213712
483.4122200,1.484255020,0.9533613232,0.9337735804,0.04697771080,0.2891123912,0.4965795638
483.6351800,1.488721937,0.9536722855,0.9335104876,0.04700892520,0.2899953128,0.4946375822
483.8581500,1.495798243,0.9539832618,0.9332473830,0.04704014100,0.2908782740,0.4926955135
484.0811400,1.497567319,0.9541804103,0.9329842548,0.04707135960,0.2917613144,0.4907532706
484.3041400,1.504643624,0.9541785148,0.9327211148,0.04710257960,0.2926443944,0.4888109406
484.5271500,1.505528162,0.9541766192,0.9324579630,0.04713380100,0.2935275140,0.4868685235
484.7501800,1.512604468,0.9541747235,0.9321947876,0.04716502520,0.2944107128,0.4849259322
484.9732200,1.518796235,0.9541728276,0.9319316004,0.04719625080,0.2952939512,0.4829832538
485.1962800,1.526801305,0.9540289034,0.9316683896,0.04722747920,0.2961772688,0.4810404012
485.4193400,1.530339458,0.9538656012,0.9314051788,0.04725870760,0.2970605864,0.4790975486
485.6424200,1.525032229,0.9537022843,0.9311419444,0.04728993880,0.2979439832,0.4771545218
485.8655200,1.523263152,0.9535389528,0.9308786864,0.04732117280,0.2988274592,0.4752113208
486.0886300,1.536531225,0.9533226753,0.9306154166,0.04735240820,0.2997109748,0.4732680327
486.3117500,1.544492068,0.9530260595,0.9303521350,0.04738364500,0.3005945300,0.4713246575
486.5348800,1.548914759,0.9527294305,0.9300888416,0.04741488320,0.3014781248,0.4693811952
486.7580300,1.546261144,0.9524327749,0.9298255246,0.04744612420,0.3023617988,0.4674375587
486.9811900,1.547145682,0.9521361060,0.9295621958,0.04747736660,0.3032455124,0.4654938351
487.2043700,1.550683835,0.9518968181,0.9292988434,0.04750861180,0.3041293052,0.4635499373
487.4275600,1.551568373,0.9516628033,0.9290354792,0.04753985840,0.3050131376,0.4616059524
487.6507600,1.551568373,0.9514287781,0.9287721032,0.04757110640,0.3058970096,0.4596618804
487.8739700,1.556875602,0.9511947425,0.9285087154,0.04760235580,0.3067809212,0.4577177213
488.0972000,1.559529217,0.9510518886,0.9282453040,0.04763360800,0.3076649120,0.4557733880
488.3204400,1.557760140,0.9510272875,0.9279818808,0.04766486160,0.3085489424,0.4538289676
488.5437000,1.562227058,0.9510026843,0.9277184340,0.04769611800,0.3094330520,0.4518843730
488.7669700,1.565765211,0.9509780799,0.9274549754,0.04772737580,0.3103172012,0.4499396913
488.9902500,1.563996134,0.9509534745,0.9271915050,0.04775863500,0.3112013900,0.4479949225
489.2135400,1.568418825,0.9511635911,0.9269280228,0.04778989560,0.3120856184,0.4460500666
489.4368500,1.583455974,0.9513844447,0.9266645170,0.04782115900,0.3129699260,0.4441050365
489.6601800,1.595839508,0.9516053180,0.9264009876,0.04785242520,0.3138543128,0.4421598322
489.8835100,1.612689960,0.9518261914,0.9261374582,0.04788369140,0.3147386996,0.4402146279
490.1068600,1.629496184,0.9522015614,0.9259839710,0.04794060680,0.3160164104,0.4383013074
490.3302200,1.657845632,0.9527453536,0.9259504670,0.04802548360,0.3177228808,0.4364228498
490.5536000,1.687964156,0.9532891946,0.9259169600,0.04811036800,0.3194295040,0.4345442240
490.7769900,1.706539458,0.9538330599,0.9258834515,0.04819525620,0.3211362036,0.4326655141
491.0003900,1.726928062,0.9543771079,0.9258499415,0.04828014820,0.3228429796,0.4307867201
491.2238100,1.752623895,0.9550117771,0.9258164285,0.04836504780,0.3245499084,0.4289077579
491.4472400,1.773852811,0.9556464747,0.9257829140,0.04844995120,0.3262569136,0.4270287116
491.6706800,1.809278564,0.9562812007,0.9257493980,0.04853485840,0.3279639952,0.4251495812
491.8941300,1.834974397,0.9569159551,0.9257158805,0.04861976940,0.3296711532,0.4232703667
492.1176000,1.865092921,0.9575788139,0.9256823600,0.04870468800,0.3313784640,0.4213909840
492.3410900,1.873938303,0.9582669843,0.9256488365,0.04878961420,0.3330859276,0.4195114331
492.5645800,1.889859990,0.9589551547,0.9256153130,0.04887454040,0.3347933912,0.4176318822
492.7880900,1.911133132,0.9596433867,0.9255817865,0.04895947420,0.3365010076,0.4157521631
493.0116100,1.927054819,0.9603234587,0.9255482585,0.04904441180,0.3382087004,0.4138723599
493.2351500,1.929752660,0.9608540756,0.9255147275,0.04912935700,0.3399165460,0.4119923885
493.4587000,1.926170281,0.9613847162,0.9254811950,0.04921430600,0.3416244680,0.4101123330
493.6822600,1.938598042,0.9619153806,0.9254476610,0.04929925880,0.3433324664,0.4082321934
493.9058400,1.966947490,0.9624460924,0.9254141240,0.04938421920,0.3450406176,0.4063518856
494.1294300,1.979331024,0.9628655182,0.9253805855,0.04946918340,0.3467488452,0.4044714937
494.3530300,1.991714558,0.9632039815,0.9253470455,0.04955415140,0.3484571492,0.4025910177
494.5766400,1.989060943,0.9635424600,0.9253135040,0.04963912320,0.3501655296,0.4007104576
494.8002700,1.981984638,0.9638809687,0.9252799595,0.04972410260,0.3518740628,0.3988297293
495.0239100,1.970485642,0.9641898729,0.9252464135,0.04980908580,0.3535826724,0.3969489169
495.2475700,1.981984638,0.9642513570,0.9252128645,0.04989407660,0.3552914348,0.3950679363
495.4712400,1.989060943,0.9643128439,0.9251793140,0.04997907120,0.3570002736,0.3931868716
495.6949200,2.008565010,0.9643743335,0.9251457620,0.05006406960,0.3587091888,0.3913057228
495.9186200,2.019179468,0.9644358286,0.9251122070,0.05014907560,0.3604182568,0.3894244058
496.1423200,2.035985692,0.9643598996,0.9250786520,0.05023408160,0.3621273248,0.3875430888
496.3660500,2.051067068,0.9642053693,0.9250450925,0.05031909900,0.3638366220,0.3856615195
496.5897800,2.074065060,0.9640508390,0.9250115330,0.05040411640,0.3655459192,0.3837799502
496.8135300,2.098876355,0.9638962948,0.9249779705,0.05048914140,0.3672553692,0.3818982127
497.0372900,2.105068122,0.9637321454,0.9249444065,0.05057417020,0.3689648956,0.3800163911
497.2610700,2.109490813,0.9635199795,0.9249108395,0.05065920660,0.3706745748,0.3781344013
497.4848500,2.121918574,0.9633078137,0.9248772725,0.05074424300,0.3723842540,0.3762524115
497.7086600,2.140493875,0.9630956195,0.9248437010,0.05082929080,0.3740941624,0.3743701694
497.9324700,2.170612399,0.9628834252,0.9248101295,0.05091433860,0.3758040708,0.3724879273
498.1563000,2.189231927,0.9625896234,0.9247765550,0.05099939400,0.3775141320,0.3706055170
498.3801400,2.206038152,0.9622605562,0.9247429790,0.05108445320,0.3792242696,0.3687230226
498.6039900,2.198961847,0.9619314743,0.9247094015,0.05116951620,0.3809344836,0.3668404441
498.8278600,2.202500000,0.9616023630,0.9246758210,0.05125458680,0.3826448504,0.3649576974
499.0517400,2.213114457,0.9613121766,0.9246422390,0.05133966120,0.3843552936,0.3630748666
499.2756400,2.240579367,0.9611515283,0.9246086540,0.05142474320,0.3860658896,0.3611918676
499.4995400,2.242348443,0.9609908800,0.9245750690,0.05150982520,0.3877764856,0.3593088686
499.7234600,2.240579367,0.9608302174,0.9245414810,0.05159491480,0.3894872344,0.3574257014
499.9474000,2.229080371,0.9606695405,0.9245078900,0.05168001200,0.3911981360,0.3555423660
500.1713400,2.256501054,0.9604914725,0.9248478202,0.05191760180,0.3936200986,0.3535390926
500.3953000,2.249424749,0.9603080493,0.9253024590,0.05220203100,0.3962605870,0.3514988170
500.6192800,2.271582429,0.9601246097,0.9257571384,0.05248648560,0.3989013112,0.3494583592
500.8432600,2.283965963,0.9599411701,0.9262118178,0.05277094020,0.4015420354,0.3474179014
501.0672600,2.309661797,0.9597944044,0.9266665378,0.05305542020,0.4041829954,0.3453772614
501.2912700,2.320276255,0.9597331377,0.9271212781,0.05333991290,0.4068240733,0.3433365303
501.5153000,2.345972088,0.9596718655,0.9275760590,0.05362443100,0.4094653870,0.3412956170
501.7393400,2.341549397,0.9596105905,0.9280308602,0.05390896180,0.4121068186,0.3392546126
501.9633900,2.347741164,0.9595493128,0.9284856817,0.05419350530,0.4147483681,0.3372135171
502.1874500,2.334428865,0.9595320644,0.9289405235,0.05447806150,0.4173900355,0.3351723305
502.4115300,2.362778313,0.9595234149,0.9293954059,0.05476264310,0.4200319387,0.3331309617
502.6356200,2.361893775,0.9595147651,0.9298503086,0.05504723740,0.4226739598,0.3310895018
502.8597300,2.377859688,0.9595061144,0.9303052519,0.05533185710,0.4253162167,0.3290478597
503.0838500,2.385820532,0.9594838378,0.9307602155,0.05561648950,0.4279585915,0.3270061265
503.3079800,2.452249347,0.9594387652,0.9312151994,0.05590113460,0.4306010842,0.3249643022
503.5321200,2.454902961,0.9593936907,0.9316702036,0.05618579240,0.4332436948,0.3229223868
503.7562800,2.490328714,0.9593486121,0.9321252484,0.05647047560,0.4358865412,0.3208802892
503.9804500,2.484136947,0.9593035315,0.9325803135,0.05675517150,0.4385295055,0.3188381005
504.2046300,2.503596787,0.9592621118,0.9330353989,0.05703988010,0.4411725877,0.3167958207
504.4288300,2.510673092,0.9592210383,0.9334905249,0.05732461410,0.4438159057,0.3147533587
504.6530400,2.500058634,0.9591799631,0.9339456712,0.05760936080,0.4464593416,0.3127108056
504.8772600,2.493866867,0.9591388860,0.9344008378,0.05789412020,0.4491028954,0.3106681614
505.1015000,2.521331777,0.9590789567,0.9348560450,0.05817890500,0.4517466850,0.3086253350
505.3257500,2.523100853,0.9589962308,0.9353112725,0.05846370250,0.4543905925,0.3065824175
505.5500100,2.565602911,0.9589135013,0.9357665203,0.05874851270,0.4570346179,0.3045394089
505.7742800,2.554944226,0.9588307681,0.9362217884,0.05903333560,0.4596787612,0.3024963092
505.9985700,2.591254518,0.9587480275,0.9366770971,0.05931818390,0.4623231403,0.3004530273
506.2228700,2.607220431,0.9586877931,0.9371324261,0.05960304490,0.4649676373,0.2984096543
506.4471900,2.614296737,0.9586276978,0.9375877957,0.05988793130,0.4676123701,0.2963660991
506.6715100,2.567371988,0.9585676025,0.9380431653,0.06017281770,0.4702571029,0.2943225439
506.8958500,2.578870983,0.9585075018,0.9384985755,0.06045772950,0.4729020715,0.2922788065
507.1202100,2.583293674,0.9585159034,0.9389540263,0.06074266670,0.4755472759,0.2902348869
507.3445700,2.605451355,0.9585836601,0.9394094771,0.06102760390,0.4781924803,0.2881909673
507.5689500,2.609874046,0.9586514229,0.9398649685,0.06131256650,0.4808379205,0.2861468655
507.7933500,2.633800803,0.9587191917,0.9403205005,0.06159755450,0.4834835965,0.2841025815
508.0177500,2.653260642,0.9587905194,0.9407760325,0.06188254250,0.4861292725,0.2820582975
508.2421700,2.655914257,0.9589032904,0.9412316051,0.06216755590,0.4887751843,0.2800138313
508.4666000,2.650607028,0.9590160665,0.9416871980,0.06245258200,0.4914212140,0.2779692740
508.6910500,2.674533785,0.9591288526,0.9421428315,0.06273763350,0.4940674795,0.2759245345
